,LATDD83,LONGDD83,YEAR,MONTH,DAY,fire,TEMP_MAX,TEMP_MIN,AVG_RELATIVE_HUMIDITY,AVG_10M_WIND,AVG_100M_WIND,AVG_PRECIPITATION,APPARENT_TEMP,CLOUD_LOW,CLOUD_HIGH,CLOUD_MID,CLOUD,AVG_WEATHER_CONDITION,AVG_SOIL_TEMP,AVG_SOIL_MOISTURE,ELEVATION,NDVI
13525,46.93247,-105.47331,2021,7,7,1,90.60979461669922,60.819801330566406,57.86885070800781,20.71834754943848,27.423582077026367,0.0,70.0479965209961,1.0416666269302368,12.916666984558104,7.5,20.04166603088379,0.0,80.94605255126953,0.0402499996125698,803.0,0.2252
13526,48.80751,-108.43085,2021,7,9,1,80.8582992553711,56.378299713134766,63.22136306762695,9.308039665222168,14.43950366973877,0.0416666679084301,67.93683624267578,1.625,15.916666984558104,8.625,18.625,0.0,71.07454681396484,0.2507500052452087,929.0,0.3252
13527,46.90599,-113.57681,2021,9,20,1,54.89419937133789,43.19419860839844,70.55349731445312,8.348419189453125,15.21943187713623,0.0583333373069763,41.91231918334961,51.58333206176758,15.375,32.25,69.70833587646484,51.0,50.3567008972168,0.1684166640043258,1299.0,0.6847000000000001
13528,46.21766,-112.77371,2021,3,15,1,48.09200286865234,15.152000427246094,66.95453643798828,5.098083972930908,8.576516151428223,0.0,23.03571128845215,0.0,61.08333206176758,31.375,61.375,3.0,31.28824806213379,0.3546666800975799,1449.0,0.2166
13529,47.15701,-116.92281,2021,6,27,1,98.39929962158205,68.24929809570312,32.981597900390625,9.955408096313477,17.122446060180664,0.0,82.46087646484375,0.0,0.1666666716337204,0.0,0.1666666716337204,0.0,84.41930389404297,0.131791666150093,775.0,0.6643
13530,48.17328,-114.34621,2021,7,4,1,84.0010986328125,48.63109970092773,43.94804000854492,7.016435623168945,8.476605415344238,0.0,66.78417205810547,0.0,0.0,0.0,0.0,0.0,67.849853515625,0.2094999998807907,1093.0,0.6081
13531,46.86778,-113.65771,2021,10,22,1,63.31010055541992,35.230098724365234,66.81395721435547,4.287486553192139,7.455913066864014,0.058333333581686,41.204708099365234,0.0,71.5,29.29166603088379,83.45833587646484,3.0,42.45634841918945,0.1569166630506515,1306.0,0.6527000000000001
13532,47.3297,-116.40111,2021,7,5,1,91.50800323486328,60.45800018310547,31.93950653076172,6.629611492156982,10.215319633483888,0.0,76.29218292236328,0.0,0.4583333432674408,0.0,0.125,0.0,76.12174987792969,0.1441666632890701,665.0,0.773
13533,48.83726,-114.93861,2021,3,12,1,49.97209930419922,25.22209930419922,52.31276321411133,5.078330993652344,7.300546169281006,0.0,28.13096618652344,0.0,14.416666984558104,1.2916666269302368,12.208333015441896,0.0,34.02334976196289,0.3430416584014892,877.0,0.603
13534,46.26919,-106.30701,2021,6,8,1,95.44550323486328,64.39550018310547,30.98287010192871,17.925134658813477,27.16664695739746,0.0,71.0869369506836,0.0,42.95833206176758,12.333333015441896,47.83333206176758,0.0,78.61174774169922,0.1456666588783264,787.0,0.2924
13535,47.91334,-109.0416,2021,7,9,1,86.09359741210938,58.37360382080078,48.3985481262207,7.54986047744751,11.065693855285645,0.0958333387970924,70.32588958740234,0.125,29.95833396911621,11.458333015441896,31.5,0.0,77.70110321044922,0.1632499992847442,906.0,0.4305
13536,48.01819,-104.58841,2021,4,24,1,51.24919891357422,25.959199905395508,36.32233047485352,9.169169425964355,15.12346363067627,0.0,28.121864318847656,0.625,17.41666603088379,40.375,43.54166793823242,0.0,39.41794967651367,0.187666654586792,658.0,0.2795
13537,48.3007,-116.95891,2021,8,18,1,69.07820129394531,49.368202209472656,72.73104095458984,7.827941417694092,13.8276948928833,0.1083333417773246,53.411922454833984,17.75,30.54166603088379,70.70833587646484,75.54166412353516,51.0,59.17070007324219,0.3090416491031647,910.0,0.8111
13538,48.12411,-105.23633,2021,5,11,1,63.64039993286133,35.74039840698242,40.6959228515625,9.563278198242188,14.382762908935549,0.0,43.00628662109375,0.0,26.08333396911621,21.83333396911621,45.58333206176758,1.0,49.37165451049805,0.2609166800975799,599.0,0.2602
13539,45.90729,-114.06961,2021,8,21,1,65.62310028076172,49.0630989074707,77.19745635986328,4.328732967376709,7.018277645111084,0.2458333522081375,54.70350646972656,7.5,85.29166412353516,63.41666793823242,90.625,3.0,56.58184814453125,0.2869583368301391,1469.0,0.3376
13540,48.0839,-105.18993,2021,11,9,1,49.99459838867188,26.504600524902344,57.322601318359375,13.1323823928833,24.72477149963379,0.0,28.98594856262207,0.0,43.41666793823242,6.208333492279053,43.33333206176758,0.0,33.66334915161133,0.2459166795015335,597.0,0.3452
13541,48.08648,-105.71198,2021,10,3,1,77.11610412597656,47.596099853515625,40.80655288696289,10.788308143615724,19.4567813873291,0.0,56.56690979003906,0.0,14.333333015441896,10.875,22.95833396911621,0.0,62.45735168457031,0.0302916672080755,623.0,0.193
13542,45.2505,-107.38581,2021,1,31,1,50.08639907836914,23.626399993896484,59.738399505615234,9.078722953796388,14.215680122375488,0.0,25.92120361328125,0.5416666865348816,15.541666984558104,11.625,24.625,0.0,30.71389961242676,0.2644166648387909,1064.0,0.3243
13543,46.26714,-109.25499,2021,9,20,1,60.12590026855469,47.43589782714844,51.22831344604492,18.773067474365234,29.23053550720215,0.0125000001862645,44.8869743347168,1.125,63.70833206176758,41.20833206176758,69.08333587646484,3.0,58.47965621948242,0.1916666775941848,1135.0,0.3177
13544,48.86743,-116.13121,2021,7,20,1,80.29309844970703,63.73310089111328,37.84148406982422,6.784509181976318,10.836640357971191,0.0,70.57815551757812,0.0,31.95833396911621,27.79166603088379,44.79166793823242,0.0,68.16185760498047,0.1547500044107437,1353.0,0.741
13545,45.60054,-107.47123,2021,8,17,1,101.431396484375,69.931396484375,19.95345115661621,8.661625862121582,12.991223335266112,0.0,81.8270492553711,0.0,28.91666603088379,15.583333015441896,34.125,0.0,89.9151382446289,0.1353750079870224,951.0,0.267
13546,30.42554,-82.28014,2021,6,9,1,89.49830627441406,72.66830444335938,79.25326538085938,6.485004425048828,11.850475311279297,0.0958333387970924,87.24283599853516,8.083333015441895,29.25,28.79166603088379,48.54166793823242,1.0,79.4520492553711,0.1913333386182785,37.0,0.651
13547,29.11701,-81.54441,2021,3,16,1,86.07829284667969,64.20829772949219,70.55821990966797,11.1585111618042,20.13728141784668,0.0,74.75628662109375,7.541666507720947,67.66666412353516,8.25,77.29166412353516,2.0,71.74579620361328,0.0937083289027214,16.0,0.7635000000000001
13548,29.11428,-81.71523,2021,1,21,1,72.97340393066406,47.953399658203125,70.27666473388672,10.72549057006836,20.41821479797364,0.0,54.91383361816406,0.0,73.45833587646484,1.875,77.04166412353516,3.0,57.33964920043945,0.1389999985694885,31.0,0.3949
13549,29.03312,-81.49409,2021,1,19,1,66.64189910888672,39.10190200805664,60.54347610473633,7.487218379974365,14.425982475280762,0.0,47.31354904174805,0.0,1.0416666269302368,0.0,1.0416666269302368,0.0,50.94439697265625,0.1435000002384185,14.0,0.6532
13550,29.02239,-81.50587,2021,5,3,1,91.12190246582033,69.16190338134766,70.76461791992188,9.239866256713867,14.538189888000488,0.016666667535901,84.29776000976562,9.125,48.66666793823242,16.79166603088379,63.95833206176758,3.0,79.23064422607422,0.0762916728854179,14.0,0.6926
13551,28.97822,-81.6237,2021,5,17,1,80.34980010986328,63.24979782104492,63.7918701171875,11.2191743850708,19.59004783630371,0.0,71.71942138671875,44.70833206176758,29.66666603088379,41.33333206176758,71.29166412353516,3.0,72.18605041503906,0.1080833300948143,37.0,0.6861
13552,29.0191,-81.55061,2021,3,4,1,72.53150177001953,55.791500091552734,68.50428009033203,9.078784942626951,14.127604484558104,0.0,60.07566452026367,48.875,0.0,0.0,52.0,3.0,64.12024688720703,0.1959583312273025,26.0,0.5283
13553,28.97888,-81.54758,2021,4,5,1,78.16639709472656,51.61640167236328,61.447021484375,5.876846790313721,9.630043983459473,0.0,62.4423942565918,4.041666507720947,0.0,20.54166603088379,22.875,0.0,63.091400146484375,0.1100416556000709,29.0,0.7576
13554,29.02107,-81.48279,2021,3,19,1,73.83830261230469,60.15829849243164,67.30502319335938,14.973106384277344,24.214075088500977,0.0374999977648258,66.04846954345703,25.08333396911621,5.333333492279053,2.3333332538604736,23.29166603088379,0.0,70.2645492553711,0.0879999995231628,16.0,0.7308
13555,30.39175,-82.32622,2021,2,27,1,80.66659545898438,58.52660369873047,77.55636596679688,8.6129789352417,16.90610694885254,0.0125000001862645,69.22274017333984,21.0,4.583333492279053,22.45833396911621,30.625,0.0,64.63159942626953,0.1988333314657211,38.0,0.7601
13556,30.37696,-82.3954,2021,6,10,1,91.23619842529295,72.8761978149414,79.85456085205078,6.949832916259766,11.990760803222656,0.0125000001862645,87.99908447265625,5.291666507720947,42.58333206176758,9.208333015441896,49.70833206176758,2.0,79.5062026977539,0.2297083288431167,48.0,0.6824
13557,29.11745,-81.70727,2021,9,8,1,89.11489868164062,73.99490356445312,86.75847625732422,4.819283962249756,9.660038948059082,0.2791666686534881,88.22872924804688,14.0,85.83333587646484,25.08333396911621,87.20833587646484,3.0,80.29864501953125,0.2042083293199539,36.0,0.4338
13558,30.23717,-82.44939,2021,5,18,1,84.114501953125,63.23450469970703,65.61009979248047,14.85479736328125,25.233718872070312,0.016666667535901,72.89701080322266,6.708333492279053,50.16666793823242,14.041666984558104,55.70833206176758,3.0,72.84949493408203,0.1087083294987678,62.0,0.7458
13559,47.61758,-103.29221,2021,9,27,1,86.20429992675781,58.21430206298828,35.651573181152344,13.950175285339355,25.7925968170166,0.0,65.68616485595703,0.0,22.95833396911621,0.0,21.83333396911621,0.0,69.46804809570312,0.1557916551828384,714.0,0.2501
13560,30.35506,-82.30304,2021,5,10,1,90.04640197753906,67.00640106201172,59.96966552734375,12.23969268798828,20.762571334838867,0.0083333337679505,78.3514175415039,8.833333015441895,76.25,28.70833396911621,85.33333587646484,3.0,77.14264678955078,0.0570833347737789,49.0,0.863
13561,30.24786,-82.43735,2021,5,31,1,89.02130126953125,65.53129577636719,59.60812759399414,11.927722930908203,19.976362228393555,0.0,76.41777038574219,11.25,1.6666666269302368,5.666666507720947,16.16666603088379,0.0,77.4937973022461,0.0839583277702331,58.0,0.6965
13562,30.2212,-82.4724,2021,6,5,1,91.41979217529295,70.53980255126953,75.3963394165039,6.064401149749756,10.399271965026855,0.045833334326744,85.96722412109375,13.166666984558104,82.83333587646484,20.70833396911621,84.58333587646484,3.0,78.94355010986328,0.1852499842643737,54.0,0.6194000000000001
13563,29.49489,-81.81909,2021,5,15,1,78.7333984375,60.82340240478516,55.55270385742188,14.712590217590332,25.411109924316406,0.0,66.37771606445312,6.958333492279053,0.0416666679084301,10.958333015441896,15.416666984558104,0.0,72.15215301513672,0.1497916579246521,21.0,0.808
13564,29.49622,-81.82396,2021,5,14,1,78.34549713134766,60.16550064086914,70.31036376953125,13.700060844421388,22.618303298950195,0.0,67.54148864746094,36.375,46.04166793823242,5.25,75.29166412353516,3.0,71.46050262451172,0.1665833443403244,8.0,0.7766000000000001
13565,29.48508,-81.83218,2021,12,25,1,72.93470001220703,52.68470001220703,78.7146224975586,8.828988075256348,17.26072883605957,0.0,60.97700119018555,11.583333015441896,1.5,0.0,12.5,0.0,60.97970199584961,0.2458750009536743,32.0,0.7853
13566,29.47739,-81.85139,2021,5,17,1,82.32260131835938,62.25260162353516,66.51045989990234,11.825316429138184,19.402626037597656,0.0,71.16162872314453,19.125,43.75,24.79166603088379,62.45833206176758,1.0,72.61385345458984,0.1379999965429306,50.0,0.7803
13567,29.11912,-81.71453,2021,5,20,1,83.07319641113281,68.58320617675781,63.03225326538086,18.302227020263672,29.3563232421875,0.0041666668839752,74.09461975097656,33.29166793823242,46.33333206176758,30.45833396911621,65.29166412353516,3.0,77.69945526123047,0.0866250023245811,37.0,0.5722
13568,29.11773,-81.70604,2021,6,19,1,89.79979705810547,75.48979949951172,79.5381088256836,7.443252563476562,11.85064697265625,0.025000000372529,89.16068267822266,4.875,96.54166412353516,68.125,97.95833587646484,3.0,82.0822982788086,0.1637083441019058,39.0,0.4231
13569,46.25181,-115.70681,2021,7,7,1,92.56639862060548,57.91640090942383,36.91438674926758,6.391611576080322,10.745013236999512,0.0,72.30242156982422,0.0,14.208333015441896,13.416666984558104,21.125,0.0,71.11640167236328,0.1855416744947433,1157.0,0.8437
13570,47.32146,-103.44581,2021,3,14,1,53.044700622558594,30.634700775146484,42.53937530517578,24.11726951599121,39.16970443725586,0.0,28.3497371673584,0.0,71.95833587646484,0.5,73.75,3.0,35.25844955444336,0.2265833467245102,757.0,0.2007
13571,47.64944,-114.16291,2021,4,28,1,64.37030029296875,42.14030075073242,44.39381790161133,13.417338371276855,22.452890396118164,0.0,43.68374252319336,0.0416666679084301,73.45833587646484,11.791666984558104,75.83333587646484,3.0,50.37155151367188,0.2583333253860473,975.0,0.4728
13572,46.20997,-114.15501,2021,4,8,1,60.806297302246094,38.21630096435547,52.3576545715332,6.996008396148682,10.394652366638184,0.050000000745058,36.81412124633789,17.625,10.291666984558104,58.5,66.20833587646484,1.0,44.516300201416016,0.3272916674613952,1100.0,0.3878
13573,47.74427,-114.16561,2021,3,28,1,58.25299835205078,38.45299911499024,53.93889236450195,15.482338905334473,27.15830421447754,0.0,38.18985366821289,1.9583333730697632,75.66666412353516,32.375,80.79166412353516,3.0,42.69424819946289,0.1911666840314865,895.0,0.463
13574,45.66584,-111.23911,2021,4,3,1,67.56169891357422,32.10169982910156,45.98488235473633,8.811014175415039,14.24501132965088,0.0,41.18741989135742,0.0,63.83333206176758,7.916666507720947,65.16666412353516,3.0,47.48044967651367,0.16641665995121,1489.0,0.2101
13575,48.83102,-116.74491,2021,8,4,1,74.96510314941406,58.855098724365234,37.67404556274414,6.210729122161865,11.444764137268066,0.020833333954215,62.21444320678711,0.0,49.58333206176758,11.833333015441896,53.58333206176758,1.0,63.33634948730469,0.1990833282470703,1939.0,0.4968
13576,47.61599,-115.41531,2021,7,7,1,86.25379943847656,57.27379989624024,35.505428314208984,5.283730030059815,7.98779296875,0.0,69.59639739990234,0.0,15.666666984558104,15.125,22.29166603088379,0.0,68.34380340576172,0.1783333271741867,1425.0,0.7814
13577,46.315,-107.73951,2021,7,7,1,94.52839660644533,63.7484016418457,49.812381744384766,14.857159614562988,20.798974990844727,0.016666667535901,75.68798065185547,0.0,18.08333396911621,6.0,18.875,0.0,86.4471435546875,0.0339166671037673,1007.0,0.3543
13578,47.31121,-105.81371,2021,11,20,1,43.68560028076172,21.63559913635254,65.99951934814453,11.314509391784668,18.30323982238769,0.0,23.710325241088867,6.625,30.375,18.75,36.33333206176758,0.0,29.90435028076172,0.2430833131074905,822.0,0.1556
13579,46.37071,-114.23596,2021,4,28,1,60.56060028076172,32.120601654052734,59.06711959838867,6.83676290512085,11.44933795928955,0.0,39.8176155090332,0.125,58.66666793823242,7.166666507720947,60.625,3.0,44.71684646606445,0.3297083079814911,1297.0,0.5641
13580,29.39768,-81.69926,2021,2,21,1,66.23149871826172,49.041500091552734,71.51802062988281,14.593169212341309,25.66446113586425,0.0,51.48608016967773,25.95833396911621,0.0,18.41666603088379,26.875,0.0,56.88650131225586,0.246666669845581,22.0,0.7238
13581,29.12848,-81.57934,2021,8,24,1,88.94660186767578,74.99659729003906,85.93672943115234,6.4965033531188965,11.705317497253418,0.0541666634380817,90.3188705444336,4.541666507720947,98.5,37.66666793823242,99.125,3.0,81.21410369873047,0.202958345413208,25.0,0.7844
13582,29.41684,-81.72452,2021,10,2,1,84.89299774169922,73.19300079345703,76.35982513427734,8.925277709960938,16.566781997680664,0.020833333954215,83.78372955322266,9.166666984558104,4.166666507720947,18.95833396911621,22.91666603088379,0.0,77.59549713134766,0.15079165995121,27.0,0.8484
13583,29.32045,-81.74324,2021,3,15,1,82.24700164794922,59.92699813842773,71.03146362304688,6.880687713623047,9.035005569458008,0.0,72.63056182861328,4.5,40.20833206176758,12.625,46.54166793823242,3.0,68.37200164794922,0.1299583315849304,9.0,0.6282
13584,29.30431,-81.67484,2021,4,3,1,65.48359680175781,49.283599853515625,57.87922286987305,13.867088317871094,21.7623291015625,0.0,50.14351272583008,56.41666793823242,0.1666666716337204,0.0416666679084301,57.04166793823242,3.0,59.53610229492188,0.121791660785675,16.0,0.7457
13585,29.30431,-81.78905,2021,2,5,1,71.85020446777344,46.02019882202149,57.63316345214844,13.0628023147583,24.83808135986328,0.0041666668839752,51.590087890625,25.875,47.375,40.04166793823242,80.04166412353516,3.0,54.53644943237305,0.1539583355188369,29.0,0.6353
13586,29.28771,-81.72276,2021,4,23,1,77.07379913330078,59.43379974365234,70.92699432373047,12.400711059570312,19.694929122924805,0.0,65.54241180419922,19.83333396911621,55.75,4.458333492279053,61.875,3.0,68.69629669189453,0.2000416666269302,10.0,0.6421
13587,29.21104,-81.68294,2021,4,6,1,80.2156982421875,57.08570098876953,55.47673416137695,7.208975315093994,13.896873474121094,0.0,66.30307006835938,1.3333333730697632,0.0,17.20833396911621,17.625,0.0,65.93569946289062,0.1160416603088378,8.0,0.7322000000000001
13588,29.18724,-81.76956,2021,4,25,1,84.18470001220703,67.80470275878906,78.20830535888672,13.678828239440918,23.17759132385254,0.125,78.98091888427734,34.79166793823242,14.583333015441896,11.166666984558104,42.25,0.0,75.7096939086914,0.1930000036954879,43.0,0.7493000000000001
13589,29.16362,-81.56601,2021,5,20,1,81.84019470214844,68.97019958496094,63.96582412719727,17.37425994873047,28.9621524810791,0.0125000001862645,74.2771987915039,43.66666793823242,46.875,32.375,66.45833587646484,3.0,75.30394744873047,0.1029999926686286,9.0,0.7119000000000001
13590,29.13517,-81.56301,2021,5,11,1,90.38660430908205,69.68659973144531,72.93431091308594,5.213775157928467,9.214646339416504,0.0,84.49618530273438,2.25,88.875,14.166666984558104,89.25,3.0,77.94409942626953,0.1300416737794876,17.0,0.6628000000000001
13591,34.74331,-94.93737,2021,3,20,1,63.87800216674805,36.15800094604492,56.98231887817383,6.574517726898193,13.464877128601074,0.0,45.676116943359375,0.0,0.0,0.0,0.0,0.0,50.26175308227539,0.4167083203792572,237.0,0.5118
13592,34.42142,-93.66317,2021,3,21,1,65.8228988647461,42.33290100097656,68.97660064697266,9.966376304626465,18.209083557128903,0.0,48.66696166992188,12.0,0.0,0.0,12.0,0.0,51.68539810180664,0.429625004529953,237.0,0.5054000000000001
13593,34.84345,-94.39234,2021,3,22,1,59.889198303222656,47.01919937133789,73.2514419555664,12.034815788269045,22.80130195617676,0.0416666679084301,49.60027694702149,25.0,87.83333587646484,47.54166793823242,84.29166412353516,3.0,53.47669982910156,0.4049166738986969,325.0,0.5771000000000001
13594,45.34058,-111.17971,2021,7,20,1,80.47669982910156,56.086700439453125,66.8276138305664,5.176509857177734,9.252363204956056,0.220833346247673,67.21212768554688,7.5,49.125,45.95833206176758,64.79166412353516,3.0,65.75045013427734,0.2263333350419998,1945.0,0.6715
13595,33.11448,-79.79174,2021,3,15,1,64.46299743652344,55.823001861572266,57.8910026550293,12.665913581848145,22.31195831298828,0.0,56.08859252929688,4.916666507720947,79.66666412353516,43.45833206176758,85.45833587646484,3.0,61.61299514770508,0.215666651725769,22.0,0.6805
13596,32.95925,-79.76368,2021,6,2,1,80.02490234375,69.49490356445312,87.06396484375,10.579710960388184,17.630298614501953,0.0749999955296516,79.89105987548828,32.70833206176758,66.79166412353516,19.875,79.25,51.0,73.96490478515625,0.139583334326744,9.0,0.6802
13597,34.81409,-83.30553,2021,11,25,1,60.66950225830078,36.81949996948242,57.64204025268555,9.59103012084961,16.00773048400879,0.0,39.45120620727539,6.583333492279053,68.75,4.166666507720947,68.0,3.0,45.673248291015625,0.4267916679382324,371.0,0.5688
13598,34.78446,-83.27678,2021,11,27,1,58.83530044555664,35.61529922485352,37.0041389465332,12.3497953414917,23.89793586730957,0.0,35.03632736206055,0.0,9.75,0.0,10.083333015441896,0.0,45.837799072265625,0.395249992609024,495.0,0.5833
13599,34.7877,-83.192,2021,4,4,1,68.73169708251953,36.15169906616211,48.25233459472656,9.88486099243164,18.08481788635254,0.0,45.5491943359375,0.0,4.416666507720947,0.0,4.416666507720947,0.0,49.5129508972168,0.4375,503.0,0.4695
13600,34.73001,-83.16,2021,6,17,1,87.56779479980469,59.847801208496094,53.986572265625,7.504666805267334,12.514729499816896,0.0,73.63643646240234,0.0833333358168602,11.958333015441896,6.666666507720947,16.16666603088379,0.0,73.75655364990234,0.3188749849796295,319.0,0.8765000000000001
13601,34.54487,-81.80363,2021,2,21,1,50.39149856567383,28.43149948120117,57.5098762512207,9.488710403442385,17.09519386291504,0.0,31.26996421813965,0.125,4.375,0.2916666567325592,4.5,0.0,40.69400024414063,0.4634582996368408,174.0,0.6923
13602,34.11387,-82.32929,2021,1,18,1,51.38420104980469,33.47420120239258,64.34451293945312,13.759822845458984,26.28856468200684,0.0083333337679505,33.75837707519531,4.416666507720947,0.0,8.5,13.166666984558104,0.0,42.44795227050781,0.4290416538715362,137.0,0.5653
13603,33.81993,-82.10934,2021,3,20,1,55.86529922485352,39.21530151367188,50.46068954467773,15.837321281433104,25.96027183532715,0.0,39.96742248535156,32.70833206176758,4.541666507720947,17.41666603088379,34.125,0.0,52.86155319213867,0.4307083189487457,113.0,0.655
13604,38.07301,-119.0566,2021,6,28,1,90.1427001953125,67.73269653320312,28.821088790893555,7.288477420806885,8.90188217163086,0.0,76.69110870361328,0.0,3.875,3.5,5.208333492279053,0.0,91.65019989013672,0.1265416741371154,1963.0,0.1304
13605,40.64713,-121.4603,2021,6,17,1,92.3782958984375,52.59829711914063,28.42469787597656,5.327820301055908,8.442347526550293,0.0,67.22966766357422,0.0,56.20833206176758,0.0,54.83333206176758,2.0,65.67455291748047,0.273125022649765,1398.0,0.5738
13606,34.52272,-118.6388,2021,6,9,1,77.20069885253906,55.69070053100586,60.07525634765625,9.94590663909912,12.297024726867676,0.0,62.78404235839844,0.0,12.625,0.4166666567325592,12.583333015441896,0.0,74.56069946289062,0.1050416603684425,473.0,0.2176
13607,34.50843,-118.101,2021,8,8,1,89.16889953613281,61.98889923095703,31.31645774841309,12.357307434082031,18.839096069335938,0.0,70.98172760009766,0.0,0.0,0.0,0.0,0.0,86.61515045166016,0.1230000033974647,1047.0,0.198
13608,39.33117,-120.4584,2021,8,12,1,83.5186996459961,54.89869689941406,32.052974700927734,6.0819478034973145,11.12088394165039,0.0,64.95865631103516,0.0,20.70833396911621,17.66666603088379,26.625,0.0,66.50869750976562,0.2589583396911621,2168.0,0.5386000000000001
13609,39.55155,-121.1665,2021,8,7,1,90.26329803466795,55.253299713134766,25.31339263916016,8.56201457977295,10.166646003723145,0.0,69.17240142822266,0.0,0.125,0.0,0.125,0.0,74.37454986572266,0.25,1149.0,0.7515000000000001
13610,34.36959,-117.5555,2021,7,29,1,91.32349395751952,69.8134994506836,29.42951202392578,7.371654510498047,10.264580726623535,0.0,77.01854705810547,0.0,22.45833396911621,3.0833332538604736,25.25,0.0,83.13724517822266,0.0908749997615814,1302.0,0.2351
13611,41.07248,-122.3395,2021,11,25,1,54.85099792480469,37.48099899291992,34.15182113647461,8.62746524810791,20.11272621154785,0.0,35.84182357788086,0.0,80.58333587646484,3.875,80.20833587646484,3.0,35.969749450683594,0.4355833530426025,1036.0,0.5785
13612,39.47558,-120.2292,2021,11,22,1,55.65919876098633,25.959199905395508,79.3549575805664,6.050119876861572,9.556450843811035,0.0,30.956655502319336,53.20833206176758,0.0,0.0,49.125,0.0,34.891700744628906,0.4355416595935821,1856.0,0.3998
13613,34.56918,-118.6872,2021,7,19,1,94.21339416503906,69.19339752197266,34.19034576416016,5.762120723724365,7.326897144317627,0.0,80.94800567626953,0.0,11.125,14.0,21.04166603088379,0.0,83.22589874267578,0.1089999973773956,775.0,0.2096
13614,34.57792,-118.1989,2021,10,1,1,81.71510314941406,60.02510070800781,9.071455955505373,7.645769596099853,13.033488273620604,0.0,62.84625244140625,0.0,0.0,0.0,0.0,0.0,70.91134643554688,0.0,917.0,0.153
13615,38.7705,-120.31082,2021,7,11,1,99.33260345458984,64.95259857177734,27.603240966796875,10.261009216308594,12.76838207244873,0.0,81.40216827392578,0.0,0.7083333134651184,0.5833333134651184,1.7083333730697632,0.0,83.0988540649414,0.2529999911785126,1243.0,0.6911
13616,32.9739,-79.82778,2021,4,10,1,76.13960266113281,61.4696044921875,82.52245330810547,11.225377082824709,19.10950088500977,0.0625,70.20712280273438,12.0,84.79166412353516,48.79166793823242,92.875,3.0,67.55584716796875,0.1964999884366989,20.0,0.8246
13617,33.03703,-79.70489,2021,3,12,1,77.25469970703125,48.814697265625,69.35816192626953,9.274531364440918,17.62877655029297,0.0,60.34718704223633,1.0833333730697632,31.58333396911621,4.916666507720947,32.79166793823242,1.0,57.85969924926758,0.103333331644535,18.0,0.7190000000000001
13618,33.12603,-79.77209,2021,12,1,1,66.45469665527344,41.88470077514648,65.48540496826172,7.850517272949219,17.34647560119629,0.0,46.90970993041992,0.0416666679084301,34.75,0.7916666865348816,35.20833206176758,0.0,48.85969924926758,0.2683333456516266,21.0,0.7351000000000001
13619,34.76725,-118.7565,2021,8,31,1,90.32450103759766,65.12449645996094,36.8352165222168,6.819300174713135,11.158702850341797,0.0,74.0035400390625,0.0,31.04166603088379,20.04166603088379,36.83333206176758,0.0,83.61199951171875,0.0949999988079071,1059.0,0.3021
13620,35.64012,-118.4782,2021,5,8,1,83.33599853515625,51.20600128173828,30.26728820800781,11.072235107421877,17.360719680786133,0.0,60.43486404418945,0.0,0.0,0.0,0.0,0.0,75.78350067138672,0.0379999987781047,822.0,0.2387
13621,39.472,-121.0789,2021,6,1,1,93.22340393066406,61.543399810791016,25.305360794067383,9.705047607421877,12.402043342590332,0.0,73.94994354248047,0.0,22.70833396911621,0.0,20.41666603088379,0.0,75.47840118408203,0.2689166665077209,951.0,0.7353000000000001
13622,39.82222,-120.4213,2021,4,22,1,63.93830108642578,31.26830101013184,45.70597457885742,7.604524612426758,12.326533317565918,0.025000000372529,41.80350875854492,0.0,6.833333492279053,3.8333332538604736,8.291666984558105,0.0,47.07829666137695,0.3366250097751617,1488.0,0.5227
13623,40.3971,-123.4527,2021,4,18,1,74.035400390625,47.57540130615234,39.20830154418945,6.790572643280029,10.799851417541504,0.0,55.58963394165039,0.0,0.0,0.0,0.0,0.0,55.30789566040039,0.3163333237171173,882.0,0.6899000000000001
13624,34.48173,-119.8002,2021,4,6,1,72.29029846191406,52.400299072265625,61.85136032104492,12.438468933105469,18.49973487854004,0.0,56.54484939575195,1.625,82.41666412353516,0.125,82.91666412353516,3.0,61.9927978515625,0.184208333492279,183.0,0.6534
13625,39.46466,-121.1406,2021,4,11,1,71.85559844970703,39.09560012817383,53.73762130737305,8.623414039611816,11.4391450881958,0.0,50.627079010009766,0.0,0.0,0.0,0.0,0.0,54.44060134887695,0.3431666791439056,785.0,0.8004
13626,34.13583,-117.19028,2021,1,14,1,81.71420288085938,52.19419860839844,32.345733642578125,12.884560585021973,21.4984073638916,0.0,56.81451416015625,0.0,30.04166603088379,0.0,30.41666603088379,0.0,57.03919982910156,0.0738750025629997,453.0,0.3843
13627,32.83658,-116.68664,2021,6,9,1,76.48429870605469,57.58430099487305,54.50915145874024,7.327617645263672,10.107359886169434,0.0,63.3510627746582,0.0,81.375,1.625,81.95833587646484,3.0,72.85430145263672,0.0815416648983955,805.0,0.3716
13628,38.9797,-120.78778,2021,9,10,1,88.4093017578125,62.39929962158203,50.33879470825195,7.083797454833984,11.562061309814451,0.0958333313465118,73.0712661743164,0.2916666567325592,23.54166603088379,37.375,48.75,1.0,75.07804870605469,0.2604166567325592,939.0,0.7058
